transaction_id,customer_id,account_id,transaction_type,amount,transaction_date
8289,2513,6513,deposit,1467.15,2025-08-22
8290,2514,6514,transfer,47067.75,2025-04-24
8291,2514,6514,payment,912.16,2024-03-30
8292,2514,6514,withdrawal,1168.43,2025-03-24
8293,2514,6514,withdrawal,11388.83,2025-11-07
8294,2514,6514,deposit,2447.88,2025-10-14
8295,2514,6514,withdrawal,4596.59,2024-01-19
8296,2515,6515,withdrawal,3367.68,2024-08-01
8297,2515,6515,payment,4095.33,2024-03-25
8298,2515,6515,withdrawal,1670.45,2024-04-13
8299,2515,6515,withdrawal,40624.92,2024-03-16
8300,2516,6516,deposit,2409.44,2025-09-12
8301,2516,6516,payment,3085.58,2025-09-07
8302,2516,6516,deposit,782.78,2025-03-15
8303,2516,6516,transfer,7394.99,2024-03-01
8304,2516,6516,transfer,122164.68,2024-03-08
8305,2516,6516,deposit,6401.31,2025-06-12
8306,2517,6517,transfer,15230.94,2025-05-29
8307,2517,6517,withdrawal,34169.29,2024-11-30
8308,2517,6517,withdrawal,1447.04,2025-01-22
8309,2517,6517,payment,6898.65,2024-01-11
8310,2517,6517,payment,12703.29,2025-12-19
8311,2517,6517,deposit,887.72,2025-11-24
8312,2517,6517,payment,3062.32,2025-10-28
8313,2518,6518,transfer,5493.38,2024-03-12
8314,2518,6518,transfer,120649.37,2024-12-25
8315,2518,6518,payment,5434.78,2025-07-30
8316,2518,6518,deposit,8118.13,2025-02-13
8317,2518,6518,transfer,83115.82,2025-06-30
8318,2518,6518,transfer,13208.16,2024-05-19
8319,2519,6519,transfer,20433.82,2024-03-27
8320,2519,6519,transfer,32673.04,2025-01-13
8321,2519,6519,transfer,518.5,2025-04-16
8322,2519,6519,payment,50280.91,2025-09-09
8323,2519,6519,withdrawal,233.49,2025-02-16
8324,2519,6519,deposit,29518.03,2025-10-21
8325,2520,6520,payment,3641.26,2024-08-15
8326,2520,6520,withdrawal,8821.12,2024-03-13
8327,2520,6520,payment,19318.63,2024-08-10
8328,2520,6520,withdrawal,4236.96,2025-04-29
8329,2520,6520,payment,2209.77,2024-08-03
8330,2521,6521,transfer,31314.18,2024-05-25
8331,2521,6521,transfer,185.75,2025-07-18
8332,2521,6521,payment,20467.44,2025-12-20
8333,2521,6521,withdrawal,71478.11,2025-03-28
8334,2521,6521,deposit,903.91,2024-03-14
8335,2521,6521,payment,2732.51,2025-05-22
8336,2522,6522,withdrawal,374.43,2024-08-05
8337,2522,6522,payment,29815.53,2025-03-17
8338,2522,6522,withdrawal,757.8,2025-03-27
8339,2522,6522,deposit,7502.27,2024-02-06
8340,2522,6522,payment,27474.94,2025-02-15
8341,2522,6522,withdrawal,5379.4,2025-02-25
8342,2523,6523,deposit,16150.71,2024-06-09
8343,2523,6523,withdrawal,194262.42,2024-11-19
8344,2523,6523,withdrawal,5977.02,2025-04-26
8345,2523,6523,transfer,19195.66,2024-05-04
8346,2523,6523,deposit,8738.0,2025-08-13
8347,2523,6523,transfer,46243.13,2024-03-13
8348,2523,6523,withdrawal,33321.78,2024-12-28
8349,2523,6523,withdrawal,85438.86,2024-12-02
8350,2524,6524,payment,11535.97,2024-07-15
8351,2524,6524,transfer,7418.01,2024-03-03
8352,2524,6524,withdrawal,36732.33,2025-12-06
8353,2525,6525,deposit,7287.24,2024-05-17
8354,2525,6525,withdrawal,159374.56,2025-02-22
8355,2525,6525,withdrawal,1189.87,2025-03-03
8356,2525,6525,transfer,21903.5,2024-11-03
8357,2525,6525,withdrawal,7736.24,2025-01-15
8358,2525,6525,transfer,110510.78,2025-12-03
8359,2526,6526,deposit,8142.77,2025-10-18
8360,2526,6526,deposit,48665.65,2024-09-04
8361,2526,6526,withdrawal,489.9,2024-11-27
8362,2526,6526,deposit,14706.29,2024-02-05
8363,2526,6526,payment,66064.05,2024-02-02
8364,2526,6526,transfer,1085.34,2024-12-05
8365,2527,6527,payment,695.39,2024-02-12
8366,2527,6527,payment,31931.06,2025-09-10
8367,2527,6527,deposit,2430.41,2024-04-15
8368,2527,6527,deposit,17215.69,2024-12-10
8369,2528,6528,transfer,310566.34,2024-05-04
8370,2528,6528,withdrawal,28091.07,2025-11-19
8371,2528,6528,withdrawal,908.8,2024-07-30
8372,2528,6528,payment,9727.2,2025-04-19
8373,2528,6528,deposit,173.1,2025-02-21
8374,2528,6528,deposit,2980.36,2025-06-23
8375,2528,6528,transfer,9114.43,2025-02-13
8376,2529,6529,transfer,2578.16,2025-11-18
8377,2529,6529,transfer,45831.14,2024-01-18
8378,2529,6529,payment,26913.63,2025-12-05
8379,2529,6529,withdrawal,2667.85,2025-01-28
8380,2530,6530,payment,814597.99,2024-04-22
8381,2530,6530,deposit,6620.17,2025-08-17
8382,2530,6530,deposit,86397.02,2024-02-27
8383,2530,6530,withdrawal,171837.92,2024-02-26
8384,2530,6530,payment,46764.12,2025-08-26
8385,2530,6530,withdrawal,29616.19,2025-06-18
8386,2531,6531,withdrawal,35352.99,2024-03-21
8387,2531,6531,deposit,821.88,2025-02-19
8388,2531,6531,transfer,6272.1,2024-05-13
8389,2531,6531,payment,5110.29,2025-11-21
8390,2532,6532,withdrawal,27501.43,2024-07-14
8391,2532,6532,transfer,1360.08,2024-10-09
8392,2532,6532,withdrawal,44159.07,2024-02-23
8393,2532,6532,withdrawal,8783.7,2025-12-09
8394,2532,6532,payment,3225.98,2024-07-28
8395,2533,6533,transfer,1210.83,2025-07-05
8396,2533,6533,deposit,1134.8,2024-06-09
8397,2533,6533,payment,15071.98,2024-02-15
8398,2533,6533,deposit,8206.12,2025-03-28
8399,2533,6533,withdrawal,1024.11,2025-03-09
8400,2533,6533,transfer,14167.11,2025-09-17
8401,2534,6534,transfer,2512.04,2025-10-10
8402,2534,6534,transfer,21892.45,2024-10-14
8403,2534,6534,payment,21810.06,2024-08-08
8404,2534,6534,transfer,16716.74,2024-02-13
8405,2534,6534,transfer,74372.96,2024-02-05
8406,2534,6534,transfer,70884.19,2025-06-21
8407,2535,6535,withdrawal,5185.22,2024-10-06
8408,2535,6535,transfer,5597.54,2025-04-10
8409,2535,6535,payment,3593.88,2025-02-12
8410,2535,6535,deposit,8136.17,2025-10-05
8411,2536,6536,deposit,2381.56,2025-08-21
8412,2536,6536,deposit,23279.71,2025-07-08
8413,2536,6536,withdrawal,200.69,2025-09-25
8414,2536,6536,withdrawal,76430.7,2025-05-18
8415,2536,6536,payment,10355.03,2024-08-06
8416,2537,6537,deposit,22105.57,2024-11-29
8417,2537,6537,transfer,1657.6,2024-04-23
8418,2537,6537,withdrawal,1395.31,2024-02-29
8419,2537,6537,transfer,20981.94,2024-03-20
8420,2537,6537,transfer,13017.13,2025-03-11
8421,2537,6537,deposit,4716.13,2025-01-07
8422,2537,6537,transfer,4024.13,2025-03-13
8423,2537,6537,deposit,74387.23,2024-01-18
8424,2538,6538,withdrawal,10452.99,2024-06-25
8425,2538,6538,payment,9317.55,2025-05-17
8426,2538,6538,withdrawal,1695.82,2025-12-05
8427,2538,6538,deposit,481.57,2024-11-14
8428,2538,6538,withdrawal,320.37,2025-05-04
8429,2538,6538,withdrawal,102179.07,2024-08-11
8430,2539,6539,payment,7847.28,2024-09-17
8431,2539,6539,payment,189974.4,2024-08-15
8432,2539,6539,payment,27434.47,2024-10-29
8433,2539,6539,withdrawal,19636.38,2024-07-26
8434,2539,6539,transfer,3312.47,2024-02-14
8435,2540,6540,withdrawal,33911.65,2024-12-08
8436,2540,6540,deposit,6703.52,2024-09-24
8437,2540,6540,deposit,7736.35,2025-10-27
8438,2540,6540,withdrawal,47876.51,2024-04-16
8439,2541,6541,transfer,1218.49,2024-03-12
8440,2541,6541,deposit,147279.29,2024-06-20
8441,2541,6541,transfer,5255.19,2024-04-11
8442,2542,6542,payment,1873.64,2024-05-06
8443,2542,6542,withdrawal,3679.97,2024-05-13
8444,2542,6542,transfer,1565.51,2025-06-06
8445,2542,6542,withdrawal,50283.59,2024-09-03
8446,2542,6542,withdrawal,1271.69,2025-12-20
8447,2542,6542,deposit,4755.14,2024-07-23
8448,2543,6543,transfer,5380.13,2024-03-06
8449,2543,6543,deposit,333638.39,2025-12-10
8450,2543,6543,deposit,61414.4,2024-02-13
8451,2543,6543,deposit,14969.54,2024-12-27
8452,2543,6543,withdrawal,642.15,2025-04-29
8453,2543,6543,withdrawal,8844.28,2025-04-12
8454,2544,6544,deposit,5311.97,2024-07-05
8455,2544,6544,deposit,103501.23,2024-09-07
8456,2544,6544,transfer,705.96,2025-01-10
8457,2544,6544,deposit,17274.42,2024-05-15
8458,2544,6544,withdrawal,1239.94,2025-11-02
8459,2544,6544,transfer,325.93,2025-09-14
8460,2544,6544,transfer,2289.24,2025-02-02
8461,2545,6545,withdrawal,5562.09,2025-03-04
8462,2545,6545,payment,41207.45,2025-12-20
8463,2545,6545,transfer,21914.31,2025-04-16
8464,2545,6545,payment,1917.62,2024-09-21
8465,2546,6546,deposit,5150.39,2025-04-10
8466,2546,6546,transfer,4751.54,2025-08-31
8467,2546,6546,transfer,13123.82,2024-07-02
8468,2546,6546,payment,157.9,2024-03-24
8469,2546,6546,payment,15632.1,2024-04-02
8470,2546,6546,deposit,7798.88,2025-08-12
8471,2546,6546,deposit,13370.61,2025-02-20
8472,2547,6547,withdrawal,1113.45,2025-08-29
8473,2547,6547,payment,6352.64,2025-01-16
8474,2547,6547,transfer,419.08,2025-03-16
8475,2547,6547,payment,3680.44,2025-04-12
8476,2547,6547,withdrawal,62687.7,2025-11-24
8477,2547,6547,withdrawal,2706.38,2024-06-26
8478,2547,6547,transfer,79469.59,2025-12-25
8479,2548,6548,payment,3753.46,2025-07-18
8480,2548,6548,transfer,4261.09,2025-03-31
8481,2548,6548,payment,2983.58,2025-01-22
8482,2549,6549,transfer,4225.68,2025-10-23
8483,2549,6549,withdrawal,38796.07,2024-07-09
8484,2549,6549,payment,19240.46,2024-06-14
8485,2549,6549,payment,2387.31,2025-10-03
8486,2549,6549,deposit,7254.55,2025-01-16
8487,2550,6550,withdrawal,2662.69,2024-05-06
8488,2550,6550,payment,3285.17,2025-09-19
8489,2550,6550,deposit,31636.75,2025-07-30
8490,2550,6550,deposit,24676.35,2024-02-26
8491,2550,6550,payment,14001.36,2025-06-22
8492,2551,6551,deposit,6228.02,2025-09-21
8493,2551,6551,payment,3313.28,2024-11-12
8494,2551,6551,transfer,3256.37,2024-12-13
8495,2551,6551,withdrawal,3267.3,2024-08-14
8496,2552,6552,payment,27674.14,2024-03-26
8497,2552,6552,deposit,40754.47,2024-12-27
8498,2552,6552,withdrawal,26901.61,2024-10-12
8499,2552,6552,transfer,7117.83,2024-06-24
8500,2552,6552,withdrawal,8650.36,2025-07-07
8501,2553,6553,deposit,5437.83,2025-12-13
8502,2553,6553,transfer,19131.14,2025-01-09
8503,2553,6553,transfer,4104.56,2025-08-27
8504,2553,6553,withdrawal,3996.23,2025-12-22
8505,2553,6553,deposit,213262.41,2024-10-04
8506,2553,6553,deposit,1302.37,2025-12-15
8507,2553,6553,withdrawal,129.81,2024-02-12
8508,2554,6554,withdrawal,385.57,2024-09-04
8509,2554,6554,deposit,9530.93,2025-12-04
8510,2554,6554,transfer,6652.67,2024-07-06
8511,2554,6554,transfer,88113.82,2025-05-22
8512,2554,6554,payment,4678.22,2024-10-21
8513,2555,6555,payment,8688.62,2025-02-19
8514,2555,6555,deposit,12962.45,2025-07-16
8515,2555,6555,payment,3137.15,2025-05-20
8516,2555,6555,payment,2667.16,2025-10-09
8517,2555,6555,transfer,14250.69,2025-12-21
8518,2555,6555,withdrawal,174.2,2025-04-29
8519,2555,6555,withdrawal,2675.76,2025-04-15
8520,2556,6556,withdrawal,57991.97,2025-11-01
8521,2556,6556,deposit,12642.26,2024-07-24
8522,2556,6556,deposit,14114.84,2025-11-13
8523,2556,6556,withdrawal,12859.82,2025-04-30
8524,2556,6556,payment,51146.79,2025-09-02
8525,2556,6556,withdrawal,2022.18,2024-03-23
8526,2557,6557,deposit,2881.19,2024-10-02
8527,2557,6557,withdrawal,29477.55,2025-02-01
8528,2557,6557,withdrawal,59667.45,2024-05-10
8529,2558,6558,transfer,18755.49,2024-10-26
8530,2558,6558,payment,26672.8,2024-06-17
8531,2558,6558,transfer,9690.46,2024-07-09
8532,2558,6558,transfer,28868.5,2024-01-10
8533,2558,6558,transfer,76430.28,2024-01-29
8534,2559,6559,transfer,8145.48,2024-07-31
8535,2559,6559,transfer,9233.56,2024-05-31
8536,2559,6559,transfer,469.32,2024-03-01
8537,2559,6559,payment,73226.35,2024-08-09
8538,2559,6559,payment,2807.31,2025-02-26
8539,2559,6559,payment,2081.85,2025-10-15
8540,2560,6560,deposit,1327.41,2024-09-13
8541,2560,6560,transfer,625.59,2025-06-13
8542,2560,6560,withdrawal,15771.24,2024-02-21
8543,2560,6560,withdrawal,3609.62,2025-01-14
8544,2560,6560,withdrawal,3325.85,2024-01-09
8545,2560,6560,payment,1657.14,2025-05-19
8546,2561,6561,withdrawal,16710.45,2025-03-09
8547,2561,6561,transfer,40355.1,2024-05-30
8548,2561,6561,deposit,47503.36,2024-07-19
8549,2562,6562,deposit,6398.04,2024-10-05
8550,2562,6562,transfer,77603.9,2024-07-30
8551,2562,6562,transfer,7440.81,2025-11-27
8552,2562,6562,payment,891.39,2025-06-10
8553,2562,6562,withdrawal,34578.27,2025-11-08
8554,2562,6562,payment,18776.3,2025-12-24
8555,2562,6562,withdrawal,16871.51,2025-10-20
8556,2562,6562,withdrawal,15970.44,2025-11-11
8557,2563,6563,deposit,63128.62,2025-08-08
8558,2563,6563,deposit,154.54,2024-07-30
8559,2563,6563,deposit,96846.1,2024-05-19
8560,2563,6563,transfer,5684.06,2025-02-16
8561,2563,6563,withdrawal,3776.27,2025-05-23
8562,2563,6563,transfer,454.02,2025-02-12
8563,2564,6564,payment,2525.4,2025-03-29
8564,2564,6564,withdrawal,2056.25,2025-05-01
8565,2564,6564,deposit,38105.63,2025-12-25
8566,2564,6564,withdrawal,6337.38,2024-08-29
8567,2564,6564,withdrawal,18478.98,2025-06-14
8568,2564,6564,withdrawal,10105.6,2024-05-21
8569,2565,6565,withdrawal,5091.05,2024-04-22
8570,2565,6565,deposit,4985.69,2024-12-15
8571,2565,6565,deposit,37496.09,2025-05-14
8572,2565,6565,withdrawal,28979.83,2025-12-14
8573,2565,6565,transfer,147115.2,2024-04-17
8574,2565,6565,payment,17347.09,2024-04-14
8575,2565,6565,transfer,4078.56,2024-10-16
8576,2565,6565,withdrawal,1046.09,2024-01-20
8577,2566,6566,transfer,55169.38,2024-08-10
8578,2566,6566,payment,5118.77,2025-09-21
8579,2566,6566,payment,242213.87,2025-01-02
8580,2566,6566,payment,63011.1,2025-06-30
8581,2566,6566,payment,2089.94,2025-06-11
8582,2566,6566,withdrawal,1866.68,2024-09-05
8583,2566,6566,payment,34085.88,2024-03-22
8584,2566,6566,withdrawal,2267.51,2024-03-25
8585,2567,6567,transfer,6156.89,2025-06-26
8586,2567,6567,withdrawal,6989.66,2024-01-03
8587,2567,6567,withdrawal,34893.85,2025-11-23
8588,2568,6568,deposit,8149.97,2024-03-31
8589,2568,6568,deposit,33329.09,2024-01-25
8590,2568,6568,withdrawal,5788.99,2024-10-01
8591,2569,6569,transfer,7270.83,2025-12-30
8592,2569,6569,payment,41528.53,2025-04-07
8593,2569,6569,deposit,32513.74,2024-10-19
8594,2570,6570,transfer,3938.9,2024-01-04
8595,2570,6570,transfer,39749.39,2025-04-10
8596,2570,6570,withdrawal,53030.83,2025-11-18
8597,2570,6570,payment,145365.4,2025-06-10
8598,2570,6570,withdrawal,90.61,2025-07-24
8599,2570,6570,transfer,7186.88,2025-05-24
8600,2570,6570,transfer,5439.18,2025-11-08
8601,2570,6570,withdrawal,6490.71,2025-11-23
8602,2571,6571,withdrawal,2966.33,2024-05-05
8603,2571,6571,transfer,8708.99,2024-01-10
8604,2571,6571,transfer,90825.85,2024-01-17
8605,2571,6571,transfer,1134.3,2024-08-29
8606,2571,6571,payment,996.98,2024-07-05
8607,2571,6571,withdrawal,16100.93,2025-08-21
8608,2571,6571,payment,699.67,2024-11-12
8609,2571,6571,deposit,62342.1,2024-07-04
8610,2572,6572,payment,192131.93,2024-02-20
8611,2572,6572,withdrawal,680.84,2025-09-09
8612,2572,6572,withdrawal,72.84,2025-02-20
8613,2572,6572,transfer,3437.56,2024-05-13
8614,2572,6572,transfer,2432.88,2024-10-27
8615,2572,6572,payment,8406.2,2024-04-10
8616,2572,6572,payment,7179.82,2024-01-30
8617,2573,6573,payment,13914.15,2025-06-04
8618,2573,6573,deposit,6649.93,2024-06-17
8619,2573,6573,deposit,65126.37,2025-08-14
8620,2573,6573,withdrawal,24951.49,2025-04-04
8621,2573,6573,payment,8559.48,2024-03-28
8622,2573,6573,payment,5484.2,2025-11-03
8623,2573,6573,deposit,9281.39,2024-07-07
8624,2573,6573,transfer,30658.73,2024-09-06
8625,2574,6574,transfer,214108.44,2025-02-01
8626,2574,6574,withdrawal,7010.04,2024-06-06
8627,2574,6574,transfer,1073.89,2025-11-11
8628,2574,6574,payment,10567.11,2025-07-15
8629,2575,6575,withdrawal,1510.32,2024-01-06
8630,2575,6575,payment,1511.12,2024-10-05
8631,2575,6575,deposit,19085.19,2024-01-15
8632,2575,6575,payment,49443.27,2024-03-31
8633,2575,6575,deposit,21019.33,2025-06-04
8634,2575,6575,deposit,23888.58,2024-08-04
8635,2575,6575,deposit,3914.52,2024-03-21
8636,2576,6576,withdrawal,33000.77,2025-11-23
8637,2576,6576,deposit,2335.24,2025-10-23
8638,2576,6576,payment,8150.12,2025-12-12
8639,2576,6576,withdrawal,10079.36,2025-08-19
8640,2576,6576,withdrawal,4614.8,2025-02-17
8641,2577,6577,payment,4172.03,2024-08-13
8642,2577,6577,payment,14277.38,2025-07-28
8643,2577,6577,withdrawal,4725.73,2024-07-11
8644,2578,6578,transfer,16535.93,2025-03-28
8645,2578,6578,payment,640.75,2024-03-25
8646,2578,6578,withdrawal,12871.76,2024-06-02
8647,2578,6578,withdrawal,1721.85,2025-01-07
8648,2578,6578,transfer,2502.5,2024-07-20
8649,2578,6578,transfer,24776.07,2024-06-07
8650,2578,6578,payment,1334.89,2024-07-26
8651,2578,6578,withdrawal,10298.13,2025-01-28
8652,2579,6579,withdrawal,17990.97,2025-12-06
8653,2579,6579,deposit,25637.3,2024-10-30
8654,2579,6579,withdrawal,25416.73,2024-05-05
8655,2579,6579,withdrawal,1120.12,2025-09-10
8656,2580,6580,transfer,9460.67,2025-06-13
8657,2580,6580,payment,1798.56,2024-04-28
8658,2580,6580,transfer,26473.95,2024-06-25
8659,2580,6580,withdrawal,10908.59,2024-11-15
8660,2580,6580,withdrawal,59280.03,2025-01-25
8661,2580,6580,transfer,1170.37,2024-05-30
8662,2580,6580,withdrawal,1150.93,2025-04-07
8663,2580,6580,deposit,15370.14,2025-05-18
8664,2581,6581,payment,26467.19,2025-05-25
8665,2581,6581,deposit,38341.36,2024-03-11
8666,2581,6581,withdrawal,3547.05,2024-04-03
8667,2581,6581,transfer,5497.53,2024-08-15
8668,2581,6581,transfer,44539.44,2024-06-23
8669,2581,6581,payment,20323.79,2025-01-31
8670,2582,6582,payment,27504.91,2025-10-23
8671,2582,6582,withdrawal,60413.6,2025-12-19
8672,2582,6582,transfer,11110.96,2025-04-22
8673,2582,6582,withdrawal,20152.3,2024-10-04
8674,2582,6582,deposit,115382.05,2024-05-18
8675,2582,6582,payment,12771.47,2024-02-12
8676,2582,6582,deposit,14881.27,2025-11-11
8677,2583,6583,withdrawal,82342.74,2024-10-11
8678,2583,6583,deposit,2743.78,2024-09-18
8679,2583,6583,transfer,4703.43,2024-03-21
8680,2583,6583,deposit,5934.7,2025-02-14
8681,2583,6583,transfer,8726.13,2025-05-15
8682,2583,6583,transfer,629.29,2025-06-27
8683,2584,6584,transfer,146035.43,2024-08-10
8684,2584,6584,withdrawal,400.6,2025-08-29
8685,2584,6584,deposit,170406.5,2024-05-25
8686,2584,6584,withdrawal,11835.21,2024-08-16
8687,2585,6585,withdrawal,858.13,2025-07-23
8688,2585,6585,transfer,6210.93,2025-11-12
8689,2585,6585,deposit,1420.39,2024-03-13
8690,2586,6586,deposit,3200.9,2024-03-20
8691,2586,6586,deposit,82527.21,2025-10-19
8692,2586,6586,withdrawal,82.39,2025-05-09
8693,2586,6586,deposit,2725.06,2024-11-27
8694,2586,6586,deposit,8065.29,2025-03-19
8695,2586,6586,withdrawal,2934.97,2025-05-16
8696,2586,6586,deposit,2230.49,2024-04-11
8697,2587,6587,withdrawal,69777.66,2025-09-30
8698,2587,6587,transfer,5197.56,2025-12-07
8699,2587,6587,payment,23161.43,2024-02-13
8700,2588,6588,withdrawal,4834.68,2025-08-29
8701,2588,6588,withdrawal,5033.95,2025-03-08
8702,2588,6588,transfer,128776.01,2024-05-02
8703,2588,6588,withdrawal,2491.7,2024-01-18
8704,2588,6588,deposit,1912.36,2025-11-15
8705,2588,6588,transfer,3818.13,2024-01-09
8706,2589,6589,withdrawal,54388.08,2024-05-01
8707,2589,6589,payment,13966.95,2024-04-18
8708,2589,6589,payment,1449.44,2025-06-26
8709,2589,6589,withdrawal,27704.51,2025-04-19
8710,2590,6590,payment,181.69,2024-01-19
8711,2590,6590,deposit,7136.84,2025-04-29
8712,2590,6590,transfer,17199.17,2025-10-05
8713,2591,6591,transfer,7544.61,2024-05-01
8714,2591,6591,transfer,4388.15,2025-12-05
8715,2591,6591,withdrawal,7277.34,2025-08-04
8716,2591,6591,transfer,42296.21,2025-05-01
8717,2591,6591,payment,4022.89,2025-10-27
8718,2591,6591,withdrawal,7460.35,2024-10-29
8719,2591,6591,payment,5054.57,2025-08-13
8720,2591,6591,transfer,748.04,2024-06-16
8721,2592,6592,withdrawal,12131.1,2025-11-15
8722,2592,6592,withdrawal,73846.67,2024-12-23
8723,2592,6592,withdrawal,2741.03,2024-04-23
8724,2592,6592,payment,2397.81,2025-06-15
8725,2592,6592,payment,1783.56,2025-01-29
8726,2592,6592,withdrawal,578220.61,2025-01-21
8727,2592,6592,payment,12607.55,2024-01-10
8728,2593,6593,deposit,39678.98,2024-05-14
8729,2593,6593,deposit,63147.85,2024-10-27
8730,2593,6593,payment,4479.5,2024-01-26
8731,2593,6593,transfer,62022.75,2025-10-24
8732,2593,6593,payment,3503.81,2025-10-26
8733,2594,6594,deposit,8128.42,2024-06-22
8734,2594,6594,transfer,71056.91,2024-11-14
8735,2594,6594,transfer,5009.23,2024-05-27
8736,2594,6594,deposit,97283.48,2025-01-21
8737,2594,6594,withdrawal,464.68,2024-01-16
8738,2594,6594,transfer,48350.18,2024-04-05
8739,2595,6595,withdrawal,12566.73,2024-06-19
8740,2595,6595,withdrawal,22096.98,2024-10-31
8741,2595,6595,payment,327.29,2024-07-10
8742,2595,6595,payment,569.76,2024-07-05
8743,2596,6596,payment,16518.53,2025-11-17
8744,2596,6596,transfer,19691.89,2025-08-26
8745,2596,6596,transfer,29531.93,2024-12-06
8746,2597,6597,transfer,4066.3,2024-05-02
8747,2597,6597,withdrawal,18617.24,2025-05-18
8748,2597,6597,payment,14035.7,2024-05-15
8749,2597,6597,deposit,624.0,2024-03-28
8750,2598,6598,deposit,46456.26,2025-05-24
8751,2598,6598,transfer,50027.18,2024-02-21
8752,2598,6598,payment,1312.99,2024-09-04
8753,2598,6598,payment,5596.08,2024-04-08
8754,2598,6598,deposit,1383.73,2024-05-20
8755,2598,6598,withdrawal,3121.0,2025-02-18
8756,2599,6599,payment,6561.66,2025-02-04
8757,2599,6599,transfer,5046.56,2024-04-19
8758,2599,6599,payment,170.79,2025-07-23
8759,2599,6599,payment,4348.36,2024-12-28
8760,2599,6599,payment,6689.55,2025-07-29
8761,2599,6599,payment,8719.96,2024-07-09
8762,2599,6599,payment,126384.38,2024-03-19
8763,2599,6599,deposit,6726.59,2025-09-25
8764,2600,6600,payment,685.51,2025-11-07
8765,2600,6600,withdrawal,3290.93,2024-07-19
8766,2600,6600,withdrawal,9692.16,2025-08-27
8767,2600,6600,withdrawal,7277.48,2024-02-03
8768,2601,6601,withdrawal,24939.74,2025-01-13
8769,2601,6601,payment,11997.71,2024-06-16
8770,2601,6601,withdrawal,124654.18,2025-04-19
8771,2601,6601,withdrawal,2893.13,2025-09-24
8772,2602,6602,deposit,791.59,2024-09-28
8773,2602,6602,transfer,6828.91,2024-07-30
8774,2602,6602,payment,6135.97,2025-07-08
8775,2602,6602,withdrawal,838.2,2025-06-27
8776,2602,6602,payment,2832.49,2024-12-29
8777,2603,6603,transfer,4462.98,2024-01-12
8778,2603,6603,deposit,61993.94,2025-11-12
8779,2603,6603,deposit,3592.57,2024-02-07
8780,2603,6603,payment,1787.53,2024-10-24
8781,2603,6603,payment,8026.52,2024-06-22
8782,2604,6604,deposit,3169.29,2024-12-03
8783,2604,6604,withdrawal,19811.66,2024-07-05
8784,2604,6604,deposit,581.36,2025-06-11
8785,2605,6605,payment,4155.11,2025-11-17
8786,2605,6605,deposit,510.87,2025-05-22
8787,2605,6605,withdrawal,123237.07,2025-07-02
8788,2605,6605,withdrawal,514.63,2025-12-30
8789,2605,6605,withdrawal,3257.66,2025-11-02
8790,2605,6605,transfer,6298.71,2025-11-13
8791,2605,6605,payment,13174.98,2025-02-13
8792,2606,6606,payment,5304.12,2024-12-02
8793,2606,6606,withdrawal,3157.91,2025-11-04
8794,2606,6606,withdrawal,3118.41,2025-02-25
8795,2606,6606,payment,19288.41,2024-12-22
8796,2606,6606,deposit,3647.38,2024-11-03
8797,2606,6606,withdrawal,4886.27,2024-10-28
8798,2606,6606,deposit,52897.66,2025-08-06
8799,2606,6606,transfer,98119.37,2025-05-28
8800,2607,6607,withdrawal,24624.46,2025-04-30
8801,2607,6607,withdrawal,7872.75,2025-11-23
8802,2607,6607,payment,5367.24,2025-12-23
8803,2607,6607,payment,13520.41,2025-05-23
8804,2607,6607,withdrawal,31284.89,2024-01-28
8805,2607,6607,deposit,40603.21,2024-03-25
8806,2607,6607,transfer,6371.31,2024-07-24
8807,2607,6607,transfer,1765.37,2025-04-23
8808,2608,6608,payment,25439.87,2024-06-25
8809,2608,6608,payment,3319.57,2024-09-10
8810,2608,6608,withdrawal,413.82,2025-01-24
8811,2608,6608,withdrawal,13037.97,2024-12-12
8812,2608,6608,transfer,2265.48,2024-08-18
8813,2608,6608,withdrawal,83190.93,2024-08-21
8814,2608,6608,deposit,11134.9,2024-06-05
8815,2608,6608,transfer,15824.12,2024-12-10
8816,2609,6609,transfer,15981.86,2024-06-28
8817,2609,6609,payment,41213.29,2025-12-14
8818,2609,6609,withdrawal,9453.62,2024-03-17
8819,2609,6609,transfer,48750.59,2025-10-04
8820,2609,6609,withdrawal,12218.87,2024-01-23
8821,2609,6609,deposit,7876.83,2024-12-03
8822,2610,6610,withdrawal,6663.37,2025-12-26
8823,2610,6610,withdrawal,38573.05,2024-04-28
8824,2610,6610,payment,2105.33,2025-01-01
8825,2610,6610,payment,1101.95,2024-03-17
8826,2610,6610,payment,7064.26,2024-04-01
8827,2610,6610,transfer,3928.99,2025-04-24
8828,2611,6611,transfer,6537.04,2025-06-30
8829,2611,6611,withdrawal,24082.79,2024-09-15
8830,2611,6611,deposit,1568.19,2025-06-30
8831,2611,6611,withdrawal,133923.49,2025-04-03
8832,2611,6611,payment,4807.52,2025-01-20
8833,2611,6611,deposit,7141.84,2025-01-24
8834,2611,6611,deposit,33318.77,2025-01-27
8835,2612,6612,payment,40619.89,2025-12-23
8836,2612,6612,withdrawal,6823.29,2025-11-19
8837,2612,6612,transfer,145.82,2025-08-02
8838,2612,6612,payment,36650.62,2024-03-31
8839,2612,6612,payment,2643.92,2025-12-27
8840,2612,6612,transfer,2544.86,2024-05-18
8841,2613,6613,payment,33876.97,2024-07-16
